,startdate,adjusted_approve,adjusted_disapprove
117,2017-05-17,38.69360090909091,54.94054454545455
118,2017-05-18,39.971387692307694,54.50203692307693
119,2017-05-19,38.508077500000006,54.923571249999995
120,2017-05-20,38.94040625,54.054177499999994
121,2017-05-21,40.01746,53.75791777777778
122,2017-05-22,38.108999999999995,56.250255555555555
123,2017-05-23,40.80270285714285,53.79971285714286
124,2017-05-24,40.78841714285714,53.74257142857143
125,2017-05-25,41.408992222222224,53.58365666666667
126,2017-05-26,40.4705775,53.786069999999995
127,2017-05-27,40.552907499999996,52.95417875
128,2017-05-28,40.623219999999996,54.31138111111112
129,2017-05-29,39.059845714285714,55.82828571428571
130,2017-05-30,39.77068818181818,54.55434909090909
131,2017-05-31,39.22105818181819,55.05050909090908
132,2017-06-01,39.55343555555556,55.61698888888889
133,2017-06-02,38.5830775,55.89857
134,2017-06-03,38.75390599999999,55.57553
135,2017-06-04,38.637265,56.095377000000006
136,2017-06-05,39.00270285714286,55.328285714285705
137,2017-06-06,38.95984571428571,55.55685714285714
138,2017-06-07,39.50270285714286,55.014
139,2017-06-08,40.11778533333333,54.723998666666674
140,2017-06-09,39.475987857142854,54.06784785714285
141,2017-06-10,39.173906,56.375532
142,2017-06-11,39.327264,55.23537700000001
143,2017-06-12,40.44555999999999,54.67114285714286
144,2017-06-13,39.58841714285713,55.52828571428572
145,2017-06-14,40.268437272727276,54.87574818181818
146,2017-06-15,37.38027285714286,57.34693214285714
147,2017-06-16,39.095577500000005,55.26107125
148,2017-06-17,38.90093777777778,56.05818
149,2017-06-18,39.787264,54.295376
150,2017-06-19,40.51574111111111,53.90539777777778
151,2017-06-20,40.44098666666667,53.76112333333334
152,2017-06-21,40.00669416666667,53.063094166666666
153,2017-06-22,38.81127923076923,55.81144307692308
154,2017-06-23,38.117329999999995,55.49363100000001
155,2017-06-24,39.53130857142857,54.43881571428572
156,2017-06-25,39.99257166666667,53.52308583333333
157,2017-06-26,39.44556142857142,54.84257000000001
158,2017-06-27,39.61699,54.35685714285715
159,2017-06-28,38.54556000000001,55.285427142857145
160,2017-06-29,37.00899999999999,56.87247888888889
161,2017-06-30,39.72057875,54.68607125
162,2017-07-01,37.933906,55.855532000000004
163,2017-07-02,37.813905999999996,56.395529999999994
164,2017-07-03,38.857264,55.465377000000004
165,2017-07-04,40.096832,55.494291999999994
166,2017-07-05,39.31426999999999,55.32335777777778
167,2017-07-06,38.986777777777775,56.07247777777778
168,2017-07-07,41.19359272727273,53.31528272727273
169,2017-07-08,41.06699,54.375292857142846
170,2017-07-09,40.387264,53.87537699999999
171,2017-07-10,40.066677999999996,54.605631
172,2017-07-11,40.80580666666666,54.39590555555556
173,2017-07-12,40.516832,55.03429199999999
174,2017-07-13,38.87928933333333,55.277814666666664
175,2017-07-14,39.635998333333326,55.31752916666665
176,2017-07-15,38.71540625,55.279177499999996
177,2017-07-16,38.20634888888888,55.72458555555555
178,2017-07-17,38.375932727272726,55.25011545454545
179,2017-07-18,38.01698857142856,55.87114285714286
180,2017-07-19,38.649073333333334,55.47206444444445
181,2017-07-20,37.84549166666667,56.57765499999999
182,2017-07-21,37.829182,56.657506
183,2017-07-22,36.333906,57.835532
184,2017-07-23,38.507264,55.925377000000005
185,2017-07-24,37.48841714285714,57.14257
186,2017-07-25,37.616988571428564,56.699712857142856
187,2017-07-26,37.10270285714286,57.79971428571428
188,2017-07-27,37.371323636363634,57.69949636363636
189,2017-07-28,36.637330000000006,57.523630000000004
190,2017-07-29,38.033905999999995,56.795531999999994
191,2017-07-30,36.03127571428571,59.056855714285724
192,2017-07-31,36.417265,57.595377
193,2017-08-01,35.78093666666666,58.65669222222223
194,2017-08-02,36.03127428571428,57.28542714285714
195,2017-08-03,37.206445,57.3004575
196,2017-08-04,39.319857,55.30256999999999
197,2017-08-05,37.82876857142857,57.088168571428575
198,2017-08-06,37.677264,55.73537699999999
199,2017-08-07,38.53127571428571,54.642571428571436
200,2017-08-08,37.831131666666664,55.85621666666666
201,2017-08-09,38.53236090909091,55.138562727272735
202,2017-08-10,38.848250769230766,54.53176153846154
203,2017-08-11,36.3580775,57.273571249999996
204,2017-08-12,35.273906,58.095532000000006
205,2017-08-13,37.7827825,56.270986666666666
206,2017-08-14,35.984125,56.7721075
207,2017-08-15,37.28841714285714,56.88542714285713
208,2017-08-16,37.931394545454545,56.66653000000001
209,2017-08-17,36.500831,58.0457125
210,2017-08-18,36.7241,57.15302333333332
211,2017-08-19,36.133908,58.15553
212,2017-08-20,37.03726400000001,56.595377
213,2017-08-21,35.94556,57.671141428571424
214,2017-08-22,36.216988571428566,57.39971285714286
215,2017-08-23,37.047511111111106,57.33841555555556
216,2017-08-24,37.99115421052632,56.33502263157895
217,2017-08-25,36.9205775,57.54857
218,2017-08-26,36.833906,57.79553000000001
219,2017-08-27,37.775904999999995,56.63975250000001
220,2017-08-28,36.588417142857146,57.81399857142856
221,2017-08-29,36.83127428571429,57.75685714285714
222,2017-08-30,37.35984571428571,57.44257142857143
223,2017-08-31,39.812999999999995,54.918837272727274
224,2017-09-01,38.9580775,55.06107125
225,2017-09-02,39.993905999999996,53.835531999999986
226,2017-09-03,40.457264,53.925377000000005
227,2017-09-04,39.27413142857142,54.714
228,2017-09-05,39.216988571428566,54.37114285714285
